iter	Logloss
1514	0.2172361525
1515	0.217218026
1516	0.2172014138
1517	0.2171791682
1518	0.2171589588
1519	0.217143584
1520	0.2171216208
1521	0.21709797
1522	0.2170756547
1523	0.2170611313
1524	0.2170418816
1525	0.2170250693
1526	0.2170058709
1527	0.2169841755
1528	0.2169669748
1529	0.2169478653
1530	0.2169363479
1531	0.2169184856
1532	0.2169011131
1533	0.216880078
1534	0.2168571604
1535	0.2168398036
1536	0.2168211598
1537	0.2168056502
1538	0.2167897225
1539	0.2167675577
1540	0.2167473416
1541	0.2167248191
1542	0.2167018814
1543	0.2166794687
1544	0.2166670341
1545	0.2166493929
1546	0.2166286305
1547	0.2166122359
1548	0.2165969108
1549	0.2165813805
1550	0.2165659843
1551	0.2165509426
1552	0.2165371303
1553	0.2165209097
1554	0.2165048678
1555	0.2164869459
1556	0.2164703299
1557	0.2164496105
1558	0.2164286034
1559	0.2164116613
1560	0.2163887202
1561	0.2163720414
1562	0.2163536407
1563	0.2163383819
1564	0.2163225193
1565	0.216299824
1566	0.216282702
1567	0.2162682625
1568	0.2162463494
1569	0.2162319318
1570	0.2162153094
1571	0.2161980456
1572	0.21618063
1573	0.2161610711
1574	0.2161431739
1575	0.2161249287
1576	0.2161116212
1577	0.216094241
1578	0.2160789984
1579	0.2160619086
1580	0.2160446296
1581	0.2160308567
1582	0.2160142361
1583	0.2159960395
1584	0.2159777574
1585	0.2159572223
1586	0.2159324247
1587	0.2159169555
1588	0.2158996631
1589	0.2158812598
1590	0.2158628702
1591	0.2158444414
1592	0.2158318942
1593	0.2158134786
1594	0.2157985232
1595	0.2157873989
1596	0.21577014
1597	0.2157503052
1598	0.2157338291
1599	0.2157207951
1600	0.2157085023
1601	0.2156901886
1602	0.2156665934
1603	0.2156506428
1604	0.2156315969
1605	0.2156127496
1606	0.2156009097
1607	0.2155837832
1608	0.2155673116
1609	0.2155526157
1610	0.2155342244
1611	0.2155117675
1612	0.2154966728
1613	0.2154799679
1614	0.215462442
1615	0.2154468364
1616	0.2154284178
1617	0.2154164249
1618	0.2154026063
1619	0.2153875982
1620	0.2153751331
1621	0.2153571736
1622	0.2153423355
1623	0.2153255906
1624	0.2153084355
1625	0.2152906451
1626	0.2152685365
1627	0.2152463606
1628	0.215226145
1629	0.2152071042
1630	0.2151837464
1631	0.2151646131
1632	0.2151469536
1633	0.2151336614
1634	0.2151172803
1635	0.2151034511
1636	0.2150880932
1637	0.2150765729
1638	0.215061652
1639	0.2150495313
1640	0.2150297932
1641	0.2150171373
1642	0.2150018942
1643	0.2149905667
1644	0.2149807004
1645	0.214959686
1646	0.2149412334
1647	0.2149211051
1648	0.2149012173
1649	0.2148881085
1650	0.214871647
1651	0.214853942
1652	0.2148373609
1653	0.2148184574
1654	0.2148027632
1655	0.2147887584
1656	0.2147813767
1657	0.2147686098
1658	0.2147522691
1659	0.2147364463
1660	0.2147232213
1661	0.2147023155
1662	0.2146870562
1663	0.2146687714
1664	0.2146510647
1665	0.2146358064
1666	0.2146107063
1667	0.2146009137
1668	0.2145841745
1669	0.2145693106
1670	0.2145525247
1671	0.2145312156
1672	0.2145097551
1673	0.2144979637
1674	0.2144827221
1675	0.2144607503
1676	0.2144440804
1677	0.2144273324
1678	0.2144115934
1679	0.2143918199
1680	0.2143821843
1681	0.2143638878
1682	0.2143419718
1683	0.2143295756
1684	0.2143129662
1685	0.2143022001
1686	0.2142835276
1687	0.2142642041
1688	0.2142456955
1689	0.214231389
1690	0.2142158059
1691	0.2141995631
1692	0.2141803069
1693	0.2141619122
1694	0.214152027
1695	0.2141330344
1696	0.2141166249
1697	0.214105373
1698	0.214092605
1699	0.2140790689
1700	0.2140671028
1701	0.2140468632
1702	0.2140328851
1703	0.2140162182
1704	0.2139982337
1705	0.2139844493
1706	0.2139659566
1707	0.2139490517
1708	0.2139365576
1709	0.2139190608
1710	0.2138995136
1711	0.2138819405
1712	0.2138688518
1713	0.213854336
1714	0.2138407681
1715	0.2138213219
1716	0.2138048686
1717	0.2137856371
1718	0.2137727392
1719	0.2137591864
1720	0.2137421926
1721	0.2137304302
1722	0.213714186
1723	0.2136981716
1724	0.213683373
1725	0.2136665542
1726	0.2136534633
1727	0.2136396115
1728	0.2136233645
1729	0.2136077113
1730	0.2135965966
1731	0.2135755904
1732	0.2135594211
1733	0.2135432832
1734	0.2135280925
1735	0.2135127117
1736	0.213500624
1737	0.2134827277
1738	0.2134677777
1739	0.2134539502
1740	0.213437489
1741	0.2134181339
1742	0.2134042141
1743	0.2133925175
1744	0.2133760668
1745	0.2133620677
1746	0.2133482935
1747	0.2133308716
1748	0.213309662
1749	0.2132911015
1750	0.2132787757
1751	0.2132621317
1752	0.2132458422
1753	0.2132329233
1754	0.2132182591
1755	0.2132036443
1756	0.2131925393
1757	0.2131809494
1758	0.2131701211
1759	0.2131548552
1760	0.2131407159
1761	0.2131307145
1762	0.2131086211
1763	0.2130939242
1764	0.2130815952
1765	0.2130658415
1766	0.2130528374
1767	0.2130379487
1768	0.2130190771
1769	0.2130006792
1770	0.2129867773
1771	0.2129673711
1772	0.2129531872
1773	0.2129358639
1774	0.2129186909
1775	0.2129009341
1776	0.2128873861
1777	0.2128750658
1778	0.2128622214
1779	0.2128446723
1780	0.2128281142
1781	0.2128142413
1782	0.2128020477
1783	0.2127845264
1784	0.2127733688
1785	0.2127632684
1786	0.2127441887
1787	0.2127268661
1788	0.212714825
1789	0.2127005481
1790	0.2126796672
1791	0.2126630218
1792	0.2126469036
1793	0.2126346024
1794	0.212622591
1795	0.2126123413
1796	0.2125978384
1797	0.2125814313
1798	0.2125630638
1799	0.2125493068
1800	0.2125383991
1801	0.2125277985
1802	0.2125159417
1803	0.2124993258
1804	0.2124839213
1805	0.2124726065
1806	0.2124564623
1807	0.2124436574
1808	0.2124324858
1809	0.2124207642
1810	0.2124040414
1811	0.2123926024
1812	0.212380742
1813	0.2123690568
1814	0.2123548648
1815	0.2123356764
1816	0.2123236149
1817	0.2123085441
1818	0.2122943783
1819	0.2122788699
1820	0.2122655386
1821	0.2122487174
1822	0.2122345394
1823	0.2122253464
1824	0.2122063569
1825	0.2121924297
1826	0.2121838687
1827	0.2121683677
1828	0.2121499274
1829	0.2121341971
1830	0.2121211949
1831	0.2121058748
1832	0.2120920211
1833	0.2120824902
1834	0.2120679774
1835	0.2120549942
1836	0.2120379597
1837	0.2120232647
1838	0.212007259
1839	0.211996956
1840	0.2119809855
1841	0.2119710779
1842	0.2119579803
1843	0.2119458945
1844	0.2119119495
1845	0.2118993603
1846	0.2118844585
1847	0.2118723436
1848	0.2118520489
1849	0.2118369639
1850	0.2118254571
1851	0.2118095962
1852	0.2117951991
1853	0.2117842814
1854	0.2117713677
1855	0.2117564875
1856	0.2117420092
1857	0.2117301039
1858	0.2117178415
1859	0.2117031925
1860	0.2116931758
1861	0.2116796275
1862	0.2116657799
1863	0.2116516586
1864	0.2116390837
1865	0.211629278
1866	0.2116155385
1867	0.2116005769
1868	0.2115851806
1869	0.2115705224
1870	0.2115581574
1871	0.2115428926
1872	0.2115302867
1873	0.2115198311
1874	0.2115069554
1875	0.2114944395
1876	0.2114799912
1877	0.2114601782
1878	0.2114496184
1879	0.2114373381
1880	0.2114278612
1881	0.2114109694
1882	0.211392555
1883	0.2113783745
1884	0.2113652168
1885	0.2113458381
1886	0.2113332931
1887	0.2113174827
1888	0.2113014248
1889	0.2112882636
1890	0.2112731729
1891	0.2112586534
1892	0.2112518624
1893	0.2112360852
1894	0.2112274403
1895	0.2112158237
1896	0.2112065039
1897	0.211188519
1898	0.2111751638
1899	0.2111633093
1900	0.2111515198
1901	0.2111398365
1902	0.2111260525
1903	0.2111110992
1904	0.2110967688
1905	0.2110796858
1906	0.2110676745
1907	0.2110590638
1908	0.2110494223
1909	0.2110376272
1910	0.2110251582
1911	0.2110150547
1912	0.2110010459
1913	0.2109831391
1914	0.2109711141
1915	0.2109591401
1916	0.2109452078
1917	0.210929402
1918	0.2109100934
1919	0.2108984196
1920	0.2108895917
1921	0.2108719501
1922	0.2108562788
1923	0.2108462841
1924	0.2108337237
1925	0.210824129
1926	0.2108136749
1927	0.2107970756
1928	0.2107854024
1929	0.2107715215
1930	0.2107599075
1931	0.2107465681
1932	0.210733952
1933	0.2107221393
1934	0.2107119503
1935	0.2107000081
1936	0.2106912912
1937	0.2106784021
1938	0.210662032
1939	0.2106484919
1940	0.2106295574
1941	0.2106141509
1942	0.210598522
1943	0.2105802153
1944	0.2105687226
1945	0.2105547617
1946	0.210542832
1947	0.2105312547
1948	0.2105198221
1949	0.2105130278
1950	0.2105028313
1951	0.2104943521
1952	0.210482844
1953	0.2104689874
1954	0.2104543526
1955	0.2104406992
1956	0.2104240626
1957	0.2104136827
1958	0.2104002089
1959	0.2103866905
1960	0.2103734801
1961	0.2103613888
1962	0.2103477615
1963	0.2103341151
1964	0.2103217067
1965	0.2103088026
1966	0.2102976591
1967	0.2102829042
1968	0.2102643063
1969	0.2102494154
1970	0.2102396766
1971	0.21022524
1972	0.2102106968
1973	0.210196574
1974	0.2101859606
1975	0.2101729053
1976	0.2101625383
1977	0.2101471437
1978	0.2101364311
1979	0.2101205162
1980	0.2101103866
1981	0.2100984563
1982	0.2100842006
1983	0.2100710034
1984	0.2100604996
1985	0.2100471188
1986	0.2100354923
1987	0.2100211452
1988	0.210008041
1989	0.2099972196
1990	0.2099843151
1991	0.2099654877
1992	0.2099500706
1993	0.2099390217
1994	0.2099243439
1995	0.2099151848
1996	0.209900926
1997	0.2098915112
1998	0.2098801109
1999	0.2098667646
2000	0.2098496955
2001	0.2098374773
2002	0.2098218127
2003	0.2098108027
2004	0.2097993817
2005	0.2097893406
2006	0.2097777583
2007	0.2097678976
2008	0.2097504628
2009	0.2097391627
2010	0.2097282496
2011	0.2097149499
2012	0.209699164
2013	0.2096828618
2014	0.2096718265
2015	0.2096569265
2016	0.2096432608
2017	0.2096347617
2018	0.2096250924
2019	0.2096108121
2020	0.2095964151
2021	0.2095831262
2022	0.2095663177
2023	0.2095559742
2024	0.2095406659
2025	0.2095274169
2026	0.2095215916
2027	0.2095037577
2028	0.2094902911
2029	0.2094761916
2030	0.2094595784
2031	0.2094473115
2032	0.2094336352
2033	0.2094193465
2034	0.2094071076
2035	0.2093964619
2036	0.2093795947
2037	0.2093703747
2038	0.2093599092
2039	0.2093459688
2040	0.2093356965
2041	0.2093202295
2042	0.2093071804
2043	0.2092928111
2044	0.2092808456
2045	0.2092718989
2046	0.2092604631
2047	0.2092472365
2048	0.2092355498
2049	0.2092253907
2050	0.2092110264
2051	0.2092023478
2052	0.2091722737
2053	0.2091610337
2054	0.2091442054
2055	0.2091300341
2056	0.2091166005
2057	0.209105399
2058	0.2090912247
2059	0.2090767356
2060	0.2090637342
2061	0.2090529116
2062	0.2090404066
2063	0.2090359759
2064	0.2090234227
2065	0.2090144091
2066	0.2090031502
2067	0.2089930983
2068	0.2089798488
2069	0.2089658751
2070	0.2089576933
2071	0.2089474069
2072	0.2089370364
2073	0.2089244808
2074	0.2089143414
2075	0.2088995309
2076	0.2088876843
2077	0.2088742011
2078	0.2088620291
2079	0.2088445289
2080	0.2088337217
2081	0.2088241752
2082	0.2088102846
2083	0.20879877
2084	0.2087874572
2085	0.2087764142
2086	0.2087612325
2087	0.2087467065
2088	0.2087377672
2089	0.2087286695
2090	0.2087177121
2091	0.2087039844
2092	0.2086903274
2093	0.2086762787
2094	0.2086654809
2095	0.2086550229
2096	0.2086392457
2097	0.2086281202
2098	0.2086119033
2099	0.2085978269
2100	0.2085888073
2101	0.2085736593
2102	0.2085606203
2103	0.2085491133
2104	0.2085386045
2105	0.2085294597
2106	0.2085163523
2107	0.2085047844
2108	0.208493222
2109	0.2084801627
2110	0.2084681793
2111	0.208453709
2112	0.2084449393
2113	0.2084350816
2114	0.208421947
2115	0.2084096615
2116	0.2083952554
2117	0.208385125
2118	0.2083756852
2119	0.2083658807
2120	0.2083561091
2121	0.2083510037
2122	0.2083377075
2123	0.2083212114
2124	0.2083094861
2125	0.2082996905
2126	0.2082869925
2127	0.2082776088
2128	0.2082692194
2129	0.2082618841
2130	0.2082508174
2131	0.2082377915
2132	0.2082246647
2133	0.2082081944
2134	0.2081946894
2135	0.2081863411
2136	0.2081724074
2137	0.2081554885
2138	0.2081421248
2139	0.2081289989
2140	0.208115468
2141	0.2081008633
2142	0.2080913592
2143	0.208076426
2144	0.2080666987
2145	0.2080547884
2146	0.2080415884
2147	0.2080330312
2148	0.208020034
2149	0.208012364
2150	0.2080015736
2151	0.2079914138
2152	0.2079815401
2153	0.2079647687
2154	0.2079539125
2155	0.2079442568
2156	0.2079315866
2157	0.2079179333
2158	0.2079095307
2159	0.2078960024
2160	0.2078821857
2161	0.2078749033
2162	0.2078660166
2163	0.2078542266
2164	0.2078437786
2165	0.207832422
2166	0.2078229278
2167	0.2078149175
2168	0.2078010431
2169	0.2077918754
2170	0.2077827397
2171	0.2077723878
2172	0.2077655852
2173	0.207752558
2174	0.2077452865
2175	0.2077344397
2176	0.2077234442
2177	0.2077127859
2178	0.2077023412
2179	0.2076890784
2180	0.2076781175
2181	0.2076688002
2182	0.2076587672
2183	0.2076488395
2184	0.2076411168
2185	0.2076305841
2186	0.2076176399
2187	0.2076025033
2188	0.2075899492
2189	0.2075791235
2190	0.2075729654
2191	0.2075612018
2192	0.2075494296
2193	0.2075401286
2194	0.2075297705
2195	0.2075161371
2196	0.2075038684
2197	0.2074917323
2198	0.2074810483
2199	0.2074695149
2200	0.2074573705
2201	0.207447843
2202	0.2074333446
2203	0.2074220926
2204	0.2074122332
2205	0.2074038084
2206	0.2073932947
2207	0.2073830323
2208	0.2073707949
2209	0.2073596677
2210	0.2073489716
2211	0.2073350514
2212	0.207326645
2213	0.2073131499
2214	0.207301602
2215	0.207291985
2216	0.2072752432
2217	0.2072619618
2218	0.2072546308
2219	0.2072444668
2220	0.2072348508
2221	0.2072204224
2222	0.2072093854
2223	0.2071954704
2224	0.2071848632
2225	0.2071759271
2226	0.2071645425
2227	0.2071507475
2228	0.2071355479
2229	0.207123979
2230	0.207112609
2231	0.2071044289
2232	0.2070922068
2233	0.2070831493
2234	0.2070757241
2235	0.2070649263
2236	0.2070497032
2237	0.2070414823
2238	0.2070338002
2239	0.2070237341
2240	0.2070144033
2241	0.207003353
2242	0.2069904578
2243	0.2069812291
2244	0.2069737637
2245	0.2069634247
2246	0.2069503989
2247	0.2069371643
2248	0.206928631
2249	0.2069150012
2250	0.2069030192
2251	0.206892837
2252	0.2068820933
2253	0.2068733074
2254	0.2068634098
2255	0.2068525909
2256	0.2068479443
2257	0.2068342955
2258	0.2068202718
2259	0.206810084
2260	0.2068013184
2261	0.2067900193
2262	0.2067830069
2263	0.2067688898
2264	0.2067569725
2265	0.2067430218
2266	0.2067287506
2267	0.2067161009
2268	0.2067087709
2269	0.206700791
2270	0.2066886642
2271	0.2066781041
2272	0.2066641486
2273	0.2066562665
2274	0.206644121
2275	0.2066315362
2276	0.2066217786
2277	0.2066081889
2278	0.2065987969
2279	0.2065880387
2280	0.2065785318
2281	0.2065652027
2282	0.2065531576
2283	0.2065426888
2284	0.2065280734
2285	0.206515359
2286	0.2065085044
2287	0.2065010198
2288	0.2064942345
2289	0.2064868836
2290	0.2064748204
2291	0.2064645433
2292	0.2064553621
2293	0.2064440852
2294	0.2064365632
2295	0.2064253914
2296	0.2064169957
2297	0.2064074921
2298	0.2063966124
2299	0.206387476
2300	0.2063748095
2301	0.2063649771
2302	0.2063555895
2303	0.206345882
2304	0.2063389455
2305	0.206328838
2306	0.2063189833
2307	0.2063110866
2308	0.2063002917
2309	0.206288972
2310	0.2062797157
2311	0.2062730883
2312	0.206264334
2313	0.2062561645
2314	0.2062477379
2315	0.2062370471
2316	0.2062279734
2317	0.2062165085
2318	0.2062073574
2319	0.2061950823
2320	0.2061851712
2321	0.2061761044
2322	0.206167458
2323	0.2061584078
2324	0.2061434141
2325	0.2061350177
2326	0.2061250176
2327	0.2061124117
2328	0.2061031946
2329	0.2060940644
2330	0.2060839178
2331	0.2060737666
2332	0.2060643547
2333	0.2060577701
2334	0.2060503489
2335	0.2060426536
2336	0.2060295722
2337	0.2060217219
2338	0.2060139243
2339	0.2060065659
2340	0.2059964854
2341	0.2059885328
2342	0.205982596
2343	0.2059733862
2344	0.2059642289
2345	0.2059541283
2346	0.2059433739
2347	0.2059353813
2348	0.2059278467
2349	0.2059190828
2350	0.2059064706
2351	0.2058976333
2352	0.2058881753
2353	0.2058761886
2354	0.2058708293
2355	0.2058592409
2356	0.2058454129
2357	0.2058357459
2358	0.2058273333
2359	0.2058139645
2360	0.2058024705
2361	0.2057935573
2362	0.2057795495
2363	0.2057750436
2364	0.2057674756
2365	0.2057555537
2366	0.2057481198
2367	0.2057389901
2368	0.2057256542
2369	0.2057172087
2370	0.2057085251
2371	0.2056959796
2372	0.205684628
2373	0.2056764654
2374	0.2056657275
2375	0.2056530697
2376	0.2056442207
2377	0.2056320895
2378	0.2056227111
2379	0.2056103971
2380	0.2055979544
2381	0.2055912599
2382	0.2055798353
2383	0.2055737533
2384	0.2055656708
2385	0.2055552473
2386	0.2055465532
2387	0.2055360077
2388	0.2055269604
2389	0.2055194444
2390	0.205512453
2391	0.2055033763
2392	0.2054933165
2393	0.2054841113
2394	0.2054718901
2395	0.205459994
2396	0.2054472992
2397	0.2054387609
2398	0.2054306358
2399	0.2054229991
2400	0.2054133941
2401	0.2054062876
2402	0.2053956442
2403	0.2053873363
2404	0.205372881
2405	0.2053470276
2406	0.2053372032
2407	0.2053263807
2408	0.2053185952
2409	0.2053108177
2410	0.2053030715
2411	0.2052946393
2412	0.2052854221
2413	0.2052764054
2414	0.205266951
2415	0.2052556329
2416	0.2052470546
2417	0.205236795
2418	0.2052272956
2419	0.205217119
2420	0.205209793
2421	0.2052031758
2422	0.2051920886
2423	0.2051782529
2424	0.2051687588
2425	0.2051613482
2426	0.2051549959
2427	0.2051453956
2428	0.2051330259
2429	0.2051228266
2430	0.2051124167
2431	0.2051004539
2432	0.2050934316
2433	0.2050852992
2434	0.2050779232
2435	0.2050667904
2436	0.2050552712
2437	0.2050501417
2438	0.2050400572
2439	0.2050295704
2440	0.2050204002
2441	0.2050081485
2442	0.2050022796
2443	0.204992317
2444	0.2049796098
2445	0.2049699573
2446	0.2049603804
2447	0.2049504109
2448	0.2049438139
2449	0.2049340323
2450	0.2049247775
2451	0.2049128625
2452	0.2049073556
2453	0.2048984312
2454	0.2048913913
2455	0.2048793646
2456	0.204869258
2457	0.2048593112
2458	0.2048504583
2459	0.2048388505
2460	0.2048332481
2461	0.2048235347
2462	0.2048140757
2463	0.2048061719
2464	0.2047977873
2465	0.2047917446
2466	0.204783984
2467	0.2047721492
2468	0.2047599899
2469	0.2047507362
2470	0.2047388542
2471	0.2047294323
2472	0.2047220211
2473	0.2047140847
2474	0.2047072549
2475	0.2046962588
2476	0.2046869363
2477	0.2046805782
2478	0.2046694039
2479	0.2046585969
2480	0.2046489107
2481	0.2046402345
2482	0.2046331907
2483	0.2046239956
2484	0.204614046
2485	0.2046041934
2486	0.2045974805
2487	0.2045882161
2488	0.2045787936
2489	0.2045718334
2490	0.2045596341
2491	0.204549812
2492	0.204539945
2493	0.2045295725
2494	0.2045217794
2495	0.2045116551
2496	0.2045016145
2497	0.2044941617
2498	0.204484131
2499	0.2044776891
2500	0.2044700358
2501	0.2044635318
2502	0.2044556551
2503	0.2044478019
2504	0.2044373566
2505	0.2044258726
2506	0.2044171567
2507	0.2044089287
2508	0.2044015905
2509	0.2043930367
2510	0.2043825056
2511	0.2043755306
2512	0.2043700454
2513	0.2043601183
2514	0.2043524678
2515	0.2043428152
2516	0.2043341844
2517	0.2043279536
2518	0.204319394
2519	0.2043111667
2520	0.2043020922
2521	0.2042954298
2522	0.204285003
2523	0.2042779317
2524	0.2042726444
2525	0.2042593976
2526	0.204250498
2527	0.2042409067
2528	0.2042318346
2529	0.2042221933
2530	0.2042110217
2531	0.2041994381
2532	0.2041905504
2533	0.2041838719
2534	0.20417706
2535	0.2041671641
2536	0.2041588826
2537	0.2041508064
2538	0.2041425702
2539	0.2041334069
2540	0.2041269298
2541	0.2041179451
2542	0.2041103661
2543	0.2041038775
2544	0.2040938116
2545	0.2040873717
2546	0.2040790493
2547	0.2040725522
2548	0.2040634933
2549	0.2040550007
2550	0.2040454336
2551	0.2040372153
2552	0.2040279707
2553	0.2040196673
2554	0.2040109748
2555	0.2040018588
2556	0.2039942843
2557	0.2039862557
2558	0.203979936
2559	0.2039700206
2560	0.2039633547
2561	0.2039526565
2562	0.203945135
2563	0.203937888
2564	0.2039326546
2565	0.2039244147
2566	0.2039190414
2567	0.2039116711
2568	0.2039034977
2569	0.2038931072
2570	0.2038859609
2571	0.2038769124
2572	0.2038680717
2573	0.2038610409
2574	0.2038554334
2575	0.2038460961
2576	0.2038377681
2577	0.2038301784
2578	0.2038206629
2579	0.2038093033
2580	0.2037984817
2581	0.2037878662
2582	0.2037806505
2583	0.2037716003
2584	0.2037624131
2585	0.2037516947
2586	0.2037459579
2587	0.2037349824
2588	0.2037272179
2589	0.2037169389
2590	0.2037087041
2591	0.2037002846
2592	0.2036880685
2593	0.2036797718
2594	0.2036725418
2595	0.2036632377
2596	0.2036530193
2597	0.2036408807
2598	0.2036305999
2599	0.2036235381
2600	0.2036143595
2601	0.203606054
2602	0.20359657
2603	0.2035898011
2604	0.2035813934
2605	0.2035743621
2606	0.2035674277
2607	0.2035587707
2608	0.2035519642
2609	0.2035412232
2610	0.2035324315
2611	0.2035224802
2612	0.2035090976
2613	0.2034997053
2614	0.2034884386
2615	0.2034839276
2616	0.2034801246
2617	0.2034731961
2618	0.2034634869
2619	0.2034551668
2620	0.2034474923
2621	0.2034433304
2622	0.2034373805
2623	0.2034267906
2624	0.2034203426
2625	0.2034135311
2626	0.203403176
2627	0.2033946265
2628	0.2033840765
2629	0.2033747342
2630	0.203366456
2631	0.2033625594
2632	0.2033531628
2633	0.2033460319
2634	0.2033395002
2635	0.2033328649
2636	0.2033215997
2637	0.2033135008
2638	0.2033079412
2639	0.2032998882
2640	0.2032935869
2641	0.2032866366
2642	0.2032796042
2643	0.2032700316
2644	0.2032614631
2645	0.2032554652
2646	0.2032483774
2647	0.2032404396
2648	0.2032295016
2649	0.203222422
2650	0.2032163296
2651	0.2032072521
2652	0.2031974499
2653	0.2031929196
2654	0.203182634
2655	0.2031743702
2656	0.2031637289
2657	0.2031545909
2658	0.2031426779
2659	0.2031332082
2660	0.2031269546
2661	0.2031199581
2662	0.2031143762
2663	0.2031068397
2664	0.20309773
2665	0.2030895162
2666	0.2030805341
2667	0.2030737425
2668	0.2030648908
2669	0.2030560153
2670	0.203048714
2671	0.2030382727
2672	0.203029444
2673	0.2030238946
2674	0.203017121
2675	0.2030112076
2676	0.2030040974
2677	0.2029979808
2678	0.2029893589
2679	0.2029843703
2680	0.2029743482
2681	0.2029651396
2682	0.20295894
2683	0.2029501393
2684	0.2029403182
2685	0.2029317862
2686	0.2029266722
2687	0.2029174647
2688	0.2029072714
2689	0.2029029221
2690	0.202894329
2691	0.2028865803
2692	0.2028757844
2693	0.2028689096
2694	0.2028633568
2695	0.2028540307
2696	0.2028469093
2697	0.2028419659
2698	0.2028374273
2699	0.2028261274
2700	0.2028180472
2701	0.2028107997
2702	0.2027999662
2703	0.2027915969
2704	0.2027843049
2705	0.2027768727
2706	0.2027696066
2707	0.2027587459
2708	0.2027492803
2709	0.2027403325
2710	0.2027329798
2711	0.2027270847
2712	0.2027198074
2713	0.2027129917
2714	0.2027040527
2715	0.2026972659
2716	0.2026877481
2717	0.2026798208
2718	0.2026721308
2719	0.2026656028
2720	0.2026557937
2721	0.202645837
2722	0.2026377262
2723	0.2026325391
2724	0.2026285139
2725	0.2026244374
2726	0.2026146791
2727	0.2026072919
2728	0.2025972757
2729	0.202589518
2730	0.2025826598
2731	0.2025734808
2732	0.2025660081
2733	0.2025573652
2734	0.2025495323
2735	0.2025402477
2736	0.2025339037
2737	0.2025246305
2738	0.2025196097
2739	0.2025134396
2740	0.2025060369
2741	0.2024951516
2742	0.2024902444
2743	0.2024808724
2744	0.2024733705
2745	0.2024689021
2746	0.2024569781
2747	0.2024494783
2748	0.2024406954
2749	0.2024340937
2750	0.2024257849
2751	0.202419635
2752	0.202413321
2753	0.2024074781
2754	0.2023994469
2755	0.2023930333
2756	0.2023853763
2757	0.2023738797
2758	0.2023682602
2759	0.2023592245
2760	0.202353585
2761	0.2023460736
2762	0.202338266
2763	0.2023286535
2764	0.2023235411
2765	0.2023158748
2766	0.2023066779
2767	0.2022998471
2768	0.2022916227
2769	0.2022829075
2770	0.2022740374
2771	0.2022626235
2772	0.2022556325
2773	0.2022453046
2774	0.202234451
2775	0.2022264013
2776	0.2022188469
2777	0.2022157458
2778	0.2022058571
2779	0.2021951111
2780	0.2021896451
2781	0.2021844159
2782	0.2021727395
2783	0.2021635741
2784	0.2021573071
2785	0.2021503036
2786	0.2021438422
2787	0.2021366548
2788	0.202128504
2789	0.2021178519
2790	0.2021109271
2791	0.2021038587
2792	0.202096677
2793	0.2020900784
2794	0.202083407
2795	0.2020764
2796	0.202071201
2797	0.2020620588
2798	0.2020514284
2799	0.2020415676
2800	0.2020341513
2801	0.2020276867
2802	0.2020220508
2803	0.2020149615
2804	0.2020087917
2805	0.2020008945
2806	0.2019976595
2807	0.2019893201
2808	0.2019824201
2809	0.2019739856
2810	0.2019679829
2811	0.2019593613
2812	0.2019514146
2813	0.2019438127
2814	0.2019411027
2815	0.2019356196
2816	0.2019299263
2817	0.2019242861
2818	0.2019183198
2819	0.2019141075
2820	0.2019070776
2821	0.2019003161
2822	0.2018950716
2823	0.2018849881
2824	0.2018755076
2825	0.2018675856
2826	0.2018577837
2827	0.2018508372
2828	0.2018433895
2829	0.2018357842
2830	0.2018277489
2831	0.2018219076
2832	0.2018135457
2833	0.2018053726
2834	0.2017977938
2835	0.2017873948
2836	0.2017804572
2837	0.2017710107
2838	0.2017666728
2839	0.2017587606
2840	0.2017539467
2841	0.2017488656
2842	0.2017448712
2843	0.2017337768
2844	0.2017265236
2845	0.2017214264
2846	0.2017145102
2847	0.2017059207
2848	0.2016987165
2849	0.2016893088
2850	0.2016847909
2851	0.2016768456
2852	0.2016675887
2853	0.2016591084
2854	0.2016529289
2855	0.2016465581
2856	0.2016391474
2857	0.2016324342
2858	0.201625643
2859	0.2016168971
2860	0.2016079181
2861	0.2015977652
2862	0.2015898521
2863	0.2015844545
2864	0.2015794755
2865	0.2015701285
2866	0.2015630878
2867	0.2015544242
2868	0.201547209
2869	0.201540571
2870	0.2015329122
2871	0.2015266425
2872	0.2015185138
2873	0.2015119898
2874	0.2015057761
2875	0.2015003914
2876	0.2014950949
2877	0.2014886707
2878	0.2014817783
2879	0.2014778675
2880	0.2014726238
2881	0.2014694554
2882	0.2014622806
2883	0.2014549592
2884	0.2014466799
2885	0.2014393972
2886	0.2014313093
2887	0.2014222378
2888	0.2014151491
2889	0.2014076195
2890	0.2013999264
2891	0.2013923558
2892	0.2013868866
2893	0.201378337
2894	0.2013715564
2895	0.20136527
2896	0.2013570179
2897	0.2013514001
2898	0.2013444997
2899	0.2013395932
2900	0.2013316401
2901	0.2013250215
2902	0.2013156714
2903	0.2013074122
2904	0.2013012612
2905	0.2012981344
2906	0.2012930711
2907	0.201282283
2908	0.2012731663
2909	0.2012670332
2910	0.2012602223
2911	0.2012499025
2912	0.2012438967
2913	0.2012378936
2914	0.2012306037
2915	0.2012228466
2916	0.2012168837
2917	0.2012131517
2918	0.2012046806
2919	0.201198285
2920	0.2011892647
2921	0.2011807997
2922	0.2011720221
2923	0.2011625778
2924	0.2011560641
2925	0.2011492449
