iter	Passed	Remaining
4819	1317516	1368358
4820	1317952	1368254
4821	1318424	1368186
4822	1318746	1367963
4823	1318952	1367620
4824	1319175	1367294
4825	1319391	1366962
4826	1319678	1366702
4827	1319988	1366466
4828	1320215	1366145
4829	1320461	1365843
4830	1320671	1365504
4831	1320891	1365176
4832	1321168	1364906
4833	1321487	1364680
4834	1321820	1364468
4835	1322059	1364159
4836	1322265	1363816
4837	1322476	1363479
4838	1322687	1363142
4839	1322949	1362856
4840	1323154	1362512
4841	1323376	1362187
4842	1323690	1361955
4843	1323938	1361655
4844	1324187	1361357
4845	1324431	1361054
4846	1324681	1360756
4847	1324905	1360432
4848	1325205	1360187
4849	1325439	1359873
4850	1325653	1359539
4851	1325935	1359274
4852	1326173	1358965
4853	1326405	1358650
4854	1326624	1358321
4855	1326894	1358044
4856	1327102	1357705
4857	1327328	1357383
4858	1327618	1357127
4859	1327868	1356830
4860	1328158	1356573
4861	1328393	1356261
4862	1328630	1355952
4863	1328889	1355663
4864	1329128	1355355
4865	1329395	1355076
4866	1329719	1354854
4867	1329968	1354557
4868	1330290	1354333
4869	1330508	1354003
4870	1330834	1353784
4871	1331043	1353445
4872	1331375	1353232
4873	1331674	1352985
4874	1331948	1352713
4875	1332204	1352422
4876	1332413	1352084
4877	1332620	1351743
4878	1332899	1351476
4879	1333111	1351141
4880	1333321	1350804
4881	1333598	1350534
4882	1333811	1350200
4883	1334145	1349989
4884	1334355	1349651
4885	1334624	1349375
4886	1334841	1349044
4887	1335052	1348709
4888	1335306	1348416
4889	1335551	1348114
4890	1335804	1347821
4891	1336084	1347555
4892	1336434	1347359
4893	1336646	1347025
4894	1336921	1346753
4895	1337128	1346414
4896	1337390	1346130
4897	1337744	1345938
4898	1338010	1345658
4899	1338216	1345316
4900	1338453	1345007
4901	1338713	1344721
4902	1338976	1344438
4903	1339217	1344132
4904	1339449	1343818
4905	1339717	1343540
4906	1339969	1343246
4907	1340190	1342921
4908	1340421	1342605
4909	1340653	1342291
4910	1340889	1341981
4911	1341177	1341723
4912	1341410	1341410
4913	1341662	1341116
4914	1341911	1340819
4915	1342119	1340481
4916	1342344	1340160
4917	1342634	1339904
4918	1342855	1339579
4919	1343085	1339264
4920	1343298	1338931
4921	1343508	1338594
4922	1343718	1338259
4923	1343929	1337925
4924	1344195	1337645
4925	1344428	1337332
4926	1344664	1337022
4927	1344886	1336699
4928	1345100	1336367
4929	1345310	1336032
4930	1345615	1335791
4931	1345882	1335512
4932	1346092	1335177
4933	1346309	1334848
4934	1346556	1334550
4935	1346786	1334235
4936	1347005	1333909
4937	1347221	1333580
4938	1347466	1333279
4939	1347684	1332953
4940	1347896	1332619
4941	1348111	1332289
4942	1348340	1331973
4943	1348550	1331639
4944	1348800	1331343
4945	1349062	1331060
4946	1349278	1330731
4947	1349562	1330469
4948	1349873	1330235
4949	1350137	1329953
4950	1350438	1329709
4951	1350658	1329383
4952	1350876	1329057
4953	1351096	1328732
4954	1351347	1328439
4955	1351562	1328109
4956	1351774	1327777
4957	1351986	1327444
4958	1352197	1327111
4959	1352460	1326828
4960	1352706	1326530
4961	1352920	1326200
4962	1353136	1325871
4963	1353343	1325534
4964	1353633	1325279
4965	1353869	1324971
4966	1354098	1324655
4967	1354315	1324328
4968	1354523	1323992
4969	1354751	1323676
4970	1354997	1323377
4971	1355213	1323050
4972	1355473	1322765
4973	1355747	1322494
4974	1356013	1322215
4975	1356275	1321932
4976	1356496	1321609
4977	1356704	1321274
4978	1356959	1320985
4979	1357250	1320730
4980	1357504	1320439
4981	1357814	1320203
4982	1358132	1319975
4983	1358351	1319650
4984	1358630	1319383
4985	1358839	1319049
4986	1359141	1318805
4987	1359355	1318476
4988	1359628	1318204
4989	1359851	1317884
4990	1360070	1317559
4991	1360298	1317244
4992	1360553	1316955
4993	1360843	1316698
4994	1361104	1316415
4995	1361358	1316124
4996	1361586	1315809
4997	1361805	1315485
4998	1362122	1315256
4999	1362379	1314968
5000	1362614	1314660
5001	1362884	1314385
5002	1363149	1314105
5003	1363398	1313810
5004	1363731	1313596
5005	1363984	1313305
5006	1364241	1313017
5007	1364469	1312702
5008	1364697	1312386
5009	1365049	1312191
5010	1365279	1311877
5011	1365522	1311576
5012	1365747	1311259
5013	1366018	1310985
5014	1366245	1310669
5015	1366495	1310375
5016	1366722	1310059
5017	1366976	1309769
5018	1367193	1309444
5019	1367438	1309145
5020	1367682	1308845
5021	1368030	1308645
5022	1368283	1308354
5023	1368569	1308095
5024	1368835	1307816
5025	1369055	1307493
5026	1369330	1307224
5027	1369573	1306923
5028	1369809	1306616
5029	1370033	1306298
5030	1370296	1306016
5031	1370646	1305819
5032	1370870	1305500
5033	1371091	1305179
5034	1371332	1304876
5035	1371570	1304571
5036	1371786	1304245
5037	1372082	1303995
5038	1372304	1303675
5039	1372525	1303354
5040	1372788	1303073
5041	1373004	1302747
5042	1373251	1302451
5043	1373496	1302153
5044	1373744	1301857
5045	1374353	1301904
5046	1374857	1301851
5047	1375424	1301857
5048	1375656	1301546
5049	1376003	1301345
5050	1376572	1301352
5051	1377054	1301278
5052	1377339	1301017
5053	1377828	1300949
5054	1378146	1300719
5055	1378502	1300525
5056	1378742	1300222
5057	1378986	1299922
5058	1379414	1299796
5059	1379676	1299513
5060	1380007	1299296
5061	1380249	1298994
5062	1380506	1298707
5063	1380961	1298605
5064	1381186	1298288
5065	1381429	1297987
5066	1381723	1297734
5067	1381965	1297433
5068	1382177	1297103
5069	1382389	1296774
5070	1382609	1296451
5071	1382825	1296125
5072	1383051	1295809
5073	1383310	1295524
5074	1383537	1295209
5075	1383756	1294885
5076	1383968	1294556
5077	1384240	1294283
5078	1384491	1293991
5079	1384709	1293667
5080	1384961	1293375
5081	1385187	1293059
5082	1385437	1292766
5083	1385731	1292513
5084	1385961	1292201
5085	1386217	1291913
5086	1386463	1291615
5087	1386684	1291295
5088	1386915	1290983
5089	1387126	1290654
5090	1387340	1290327
5091	1387565	1290010
5092	1387828	1289729
5093	1388067	1289425
5094	1388321	1289136
5095	1388551	1288823
5096	1388788	1288518
5097	1389030	1288218
5098	1389267	1287912
5099	1389487	1287592
5100	1389730	1287291
5101	1389967	1286986
5102	1390213	1286689
5103	1390482	1286414
5104	1390693	1286085
5105	1390913	1285764
5106	1391183	1285489
5107	1391426	1285189
5108	1391702	1284920
5109	1391991	1284663
5110	1392266	1284394
5111	1392481	1284068
5112	1392752	1283794
5113	1392982	1283483
5114	1393212	1283171
5115	1393464	1282881
5116	1393677	1282554
5117	1393942	1282274
5118	1394156	1281948
5119	1394388	1281639
5120	1394654	1281361
5121	1394913	1281075
5122	1395154	1280775
5123	1395364	1280445
5124	1395582	1280123
5125	1395864	1279860
5126	1396096	1279550
5127	1396313	1279227
5128	1396526	1278901
5129	1396777	1278609
5130	1396996	1278288
5131	1397213	1277965
5132	1397426	1277639
5133	1397676	1277346
5134	1397914	1277043
5135	1398155	1276742
5136	1398372	1276419
5137	1398634	1276138
5138	1398898	1275858
5139	1399143	1275561
5140	1399355	1275234
5141	1399573	1274912
5142	1399793	1274593
5143	1400009	1274270
5144	1400220	1273942
5145	1400471	1273651
5146	1400733	1273369
5147	1400943	1273041
5148	1401163	1272721
5149	1401411	1272426
5150	1401635	1272111
5151	1401909	1271840
5152	1402149	1271540
5153	1402416	1271262
5154	1402646	1270953
5155	1402886	1270651
5156	1403098	1270325
5157	1403383	1270064
5158	1403681	1269815
5159	1403978	1269567
5160	1404276	1269317
5161	1404575	1269070
5162	1404889	1268836
5163	1405169	1268571
5164	1405420	1268280
5165	1405665	1267982
5166	1405938	1267711
5167	1406353	1267568
5168	1406635	1267305
5169	1406904	1267030
5170	1407165	1266748
5171	1407433	1266472
5172	1407685	1266181
5173	1407943	1265897
5174	1408390	1265782
5175	1408892	1265717
5176	1409240	1265512
5177	1409643	1265358
5178	1409929	1265097
5179	1410187	1264812
5180	1410417	1264503
5181	1410641	1264187
5182	1410879	1263884
5183	1411131	1263593
5184	1411368	1263290
5185	1411638	1263016
5186	1411868	1262706
5187	1412130	1262425
5188	1412493	1262233
5189	1412708	1261910
5190	1412974	1261633
5191	1413188	1261308
5192	1413408	1260990
5193	1413622	1260666
5194	1413840	1260345
5195	1414072	1260037
5196	1414291	1259718
5197	1414527	1259413
5198	1414748	1259096
5199	1414994	1258800
5200	1415257	1258520
5201	1415474	1258199
5202	1415756	1257936
5203	1415987	1257628
5204	1416205	1257307
5205	1416416	1256981
5206	1416648	1256674
5207	1416876	1256362
5208	1417105	1256052
5209	1417324	1255733
5210	1417550	1255419
5211	1417797	1255126
5212	1418074	1254858
5213	1418340	1254581
5214	1418601	1254299
5215	1418854	1254010
5216	1419121	1253734
5217	1419412	1253478
5218	1419805	1253313
5219	1420078	1253042
5220	1420346	1252767
5221	1420660	1252531
5222	1421026	1252342
5223	1421304	1252075
5224	1421600	1251824
5225	1421846	1251529
5226	1422182	1251313
5227	1422521	1251100
5228	1422789	1250824
5229	1423007	1250505
5230	1423256	1250213
5231	1423469	1249888
5232	1423691	1249572
5233	1423902	1249246
5234	1424122	1248929
5235	1424341	1248611
5236	1424604	1248331
5237	1424818	1248007
5238	1425052	1247703
5239	1425309	1247418
5240	1425529	1247100
5241	1425777	1246807
5242	1426024	1246513
5243	1426236	1246188
5244	1426453	1245869
5245	1426670	1245548
5246	1426928	1245265
5247	1427132	1244934
5248	1427345	1244610
5249	1427604	1244327
5250	1427828	1244013
5251	1428074	1243718
5252	1428306	1243412
5253	1428517	1243087
5254	1428728	1242762
5255	1428945	1242443
5256	1429156	1242118
5257	1429364	1241790
5258	1429599	1241486
5259	1429844	1241191
5260	1430070	1240880
5261	1430295	1240567
5262	1430504	1240241
5263	1430727	1239927
5264	1430949	1239612
5265	1431223	1239342
5266	1431467	1239046
5267	1431713	1238752
5268	1431927	1238431
5269	1432150	1238117
5270	1432381	1237810
5271	1432636	1237523
5272	1432897	1237243
5273	1433164	1236967
5274	1433442	1236701
5275	1433650	1236373
5276	1433929	1236108
5277	1434201	1235837
5278	1434426	1235525
5279	1434676	1235235
5280	1434913	1234932
5281	1435157	1234637
5282	1435560	1234478
5283	1435865	1234235
5284	1436127	1233955
5285	1436438	1233717
5286	1436766	1233494
5287	1437041	1233225
5288	1437302	1232944
5289	1437594	1232690
5290	1437889	1232437
5291	1438099	1232113
5292	1438347	1231821
5293	1438630	1231558
5294	1438893	1231280
5295	1439330	1231149
5296	1439611	1230885
5297	1439847	1230583
5298	1440244	1230418
5299	1440500	1230133
5300	1440727	1229823
5301	1440980	1229535
5302	1441204	1229222
5303	1441454	1228932
5304	1441689	1228629
5305	1441944	1228343
5306	1442161	1228024
5307	1442428	1227749
5308	1442680	1227460
5309	1442973	1227206
5310	1443294	1226977
5311	1443722	1226838
5312	1444025	1226592
5313	1444320	1226340
5314	1444773	1226222
5315	1445062	1225965
5316	1445324	1225684
5317	1445774	1225564
5318	1446064	1225308
5319	1446302	1225007
5320	1446586	1224745
5321	1446929	1224534
5322	1447364	1224400
5323	1447690	1224173
5324	1447990	1223926
5325	1448199	1223601
5326	1448526	1223374
5327	1448856	1223152
5328	1449221	1222959
5329	1449534	1222722
5330	1449806	1222449
5331	1450015	1222125
5332	1450225	1221801
5333	1450477	1221511
5334	1450691	1221191
5335	1450907	1220872
5336	1451115	1220546
5337	1451332	1220228
5338	1451542	1219905
5339	1451757	1219584
5340	1452020	1219305
5341	1452267	1219013
5342	1452618	1218807
5343	1452855	1218506
5344	1453374	1218441
5345	1453644	1218168
5346	1453919	1217899
5347	1454222	1217653
5348	1454481	1217370
5349	1454747	1217093
5350	1455192	1216966
5351	1455544	1216761
5352	1455810	1216484
5353	1456117	1216241
5354	1456593	1216140
5355	1457210	1216155
5356	1457861	1216200
5357	1458456	1216197
5358	1458805	1215988
5359	1459136	1215765
5360	1459403	1215488
5361	1459660	1215204
5362	1459919	1214921
5363	1460219	1214671
5364	1460477	1214387
5365	1460725	1214095
5366	1460983	1213810
5367	1461410	1213667
5368	1461639	1213359
5369	1461855	1213040
5370	1462062	1212714
5371	1462299	1212412
5372	1462524	1212101
5373	1462744	1211786
5374	1462963	1211469
5375	1463215	1211181
5376	1463422	1210854
5377	1463665	1210558
5378	1463884	1210242
5379	1464094	1209918
5380	1464300	1209592
5381	1464526	1209282
5382	1464785	1208998
5383	1464994	1208674
5384	1465271	1208406
5385	1465492	1208092
5386	1465714	1207779
5387	1465989	1207509
5388	1466200	1207186
5389	1466454	1206900
5390	1466704	1206609
5391	1466937	1206305
5392	1467181	1206011
5393	1467448	1205734
5394	1468176	1205837
5395	1468604	1205692
5396	1468952	1205482
5397	1469402	1205356
5398	1469894	1205264
5399	1470609	1205355
5400	1471057	1205226
5401	1471398	1205010
5402	1471648	1204720
5403	1471917	1204444
5404	1472162	1204150
5405	1472406	1203854
5406	1472653	1203561
5407	1472947	1203306
5408	1473194	1203013
5409	1473460	1202736
5410	1473692	1202430
5411	1473979	1202170
5412	1474232	1201881
5413	1474480	1201589
5414	1474768	1201330
5415	1475055	1201069
5416	1475322	1200793
5417	1475609	1200532
5418	1475840	1200226
5419	1476120	1199960
5420	1476362	1199663
5421	1476596	1199360
5422	1476870	1199089
5423	1477102	1198784
5424	1477392	1198525
5425	1477696	1198279
5426	1477990	1198024
5427	1478248	1197740
5428	1478484	1197439
5429	1478749	1197160
5430	1479034	1196898
5431	1479263	1196591
5432	1479501	1196291
5433	1479745	1195995
5434	1479979	1195692
5435	1480248	1195417
5436	1480484	1195115
5437	1480718	1194812
5438	1481006	1194553
5439	1481289	1194289
5440	1481577	1194030
5441	1481818	1193732
5442	1482067	1193441
5443	1482354	1193180
5444	1482659	1192935
5445	1482908	1192644
5446	1483170	1192363
5447	1483458	1192103
5448	1483720	1191822
5449	1483989	1191548
5450	1484221	1191243
5451	1484458	1190943
5452	1484693	1190641
5453	1484970	1190372
5454	1485244	1190101
5455	1485530	1189840
5456	1485764	1189537
5457	1486041	1189268
5458	1486287	1188975
5459	1486570	1188711
5460	1486835	1188433
5461	1487121	1188172
5462	1487362	1187875
5463	1487637	1187604
5464	1487876	1187306
5465	1488126	1187016
5466	1488413	1186756
5467	1488677	1186476
5468	1488972	1186222
5469	1489229	1185938
5470	1489499	1185664
5471	1489738	1185366
5472	1489993	1185079
5473	1490248	1184793
5474	1490510	1184513
5475	1490743	1184209
5476	1491135	1184032
5477	1491379	1183738
5478	1491663	1183475
5479	1491914	1183186
5480	1492184	1182912
5481	1492421	1182611
5482	1492667	1182318
5483	1492907	1182021
5484	1493199	1181764
5485	1493438	1181465
5486	1493666	1181159
5487	1493905	1180860
5488	1494158	1180573
5489	1494413	1180287
5490	1494672	1180004
5491	1494918	1179711
5492	1495209	1179454
5493	1495449	1179157
5494	1495680	1178851
5495	1495934	1178565
5496	1496179	1178272
5497	1496434	1177985
5498	1496684	1177696
5499	1496977	1177440
5500	1497212	1177139
5501	1497489	1176870
5502	1497771	1176606
5503	1498011	1176309
5504	1498245	1176006
5505	1498535	1175749
5506	1498780	1175455
5507	1499014	1175153
5508	1499253	1174855
5509	1499504	1174566
5510	1499890	1174383
5511	1500225	1174160
5512	1500482	1173876
5513	1500768	1173615
5514	1501017	1173324
5515	1501255	1173025
5516	1501495	1172728
5517	1501749	1172441
5518	1502033	1172179
5519	1502310	1171911
5520	1502566	1171626
5521	1502805	1171328
5522	1503077	1171056
5523	1503313	1170755
5524	1503566	1170468
5525	1503852	1170207
5526	1504123	1169934
5527	1504374	1169645
5528	1504635	1169364
5529	1504890	1169079
5530	1505137	1168787
5531	1505432	1168533
5532	1505667	1168232
5533	1505902	1167931
5534	1506141	1167633
5535	1506396	1167348
5536	1506635	1167050
5537	1506897	1166770
5538	1507136	1166473
5539	1507383	1166181
5540	1507632	1165891
5541	1507903	1165618
5542	1508138	1165317
5543	1508392	1165031
5544	1508651	1164749
5545	1508889	1164451
5546	1509124	1164150
5547	1509362	1163852
5548	1509623	1163572
5549	1509993	1163374
5550	1510415	1163218
5551	1510819	1163048
5552	1511195	1162855
5553	1511590	1162678
5554	1512091	1162582
5555	1512484	1162402
5556	1513015	1162328
5557	1513432	1162167
5558	1513813	1161979
5559	1514116	1161730
5560	1514411	1161475
5561	1514845	1161327
5562	1515108	1161047
5563	1515555	1160908
5564	1515832	1160640
5565	1516171	1160418
5566	1516495	1160185
5567	1516894	1160010
5568	1517144	1159720
5569	1517420	1159450
5570	1517721	1159200
5571	1517965	1158906
5572	1518366	1158731
5573	1518733	1158531
5574	1519065	1158304
5575	1519372	1158058
5576	1519632	1157776
5577	1519889	1157492
5578	1520164	1157221
5579	1520416	1156933
5580	1520701	1156670
5581	1521064	1156467
5582	1521306	1156171
5583	1521971	1156196
5584	1522527	1156139
5585	1522861	1155913
5586	1523228	1155712
5587	1523539	1155469
5588	1524104	1155417
5589	1524366	1155137
5590	1524762	1154957
5591	1525099	1154733
5592	1525474	1154538
5593	1525710	1154238
5594	1526035	1154004
5595	1526463	1153849
5596	1526967	1153750
5597	1527331	1153547
5598	1527756	1153389
5599	1528110	1153177
5600	1528404	1152920
5601	1528644	1152622
5602	1528948	1152373
5603	1529239	1152114
5604	1529473	1151812
5605	1529707	1151510
5606	1529953	1151216
5607	1530190	1150917
5608	1530429	1150618
5609	1530664	1150317
5610	1530906	1150021
5611	1531146	1149724
5612	1531419	1149451
5613	1531675	1149165
5614	1531916	1148869
5615	1532261	1148650
5616	1532501	1148352
5617	1532789	1148091
5618	1533071	1147825
5619	1533371	1147572
5620	1533625	1147286
5621	1533866	1146989
5622	1534114	1146698
5623	1534436	1146462
5624	1534967	1146381
5625	1535665	1146426
5626	1536249	1146385
5627	1536594	1146166
5628	1536891	1145910
5629	1537243	1145697
5630	1537730	1145583
5631	1538170	1145434
5632	1538547	1145238
5633	1538803	1144953
5634	1539137	1144724
5635	1539400	1144443
5636	1539779	1144249
5637	1540071	1143990
5638	1540388	1143750
5639	1540622	1143448
5640	1540921	1143194
5641	1541176	1142906
5642	1541414	1142608
5643	1541644	1142302
5644	1541883	1142004
5645	1542167	1141739
5646	1542616	1141596
5647	1542926	1141350
5648	1543213	1141087
5649	1543493	1140819
5650	1543774	1140551
5651	1544038	1140271
5652	1544285	1139979
5653	1544671	1139789
5654	1544961	1139528
5655	1545251	1139268
5656	1545706	1139128
5657	1546032	1138894
5658	1546364	1138664
5659	1546598	1138361
5660	1546860	1138080
5661	1547134	1137808
5662	1547373	1137509
5663	1547635	1137227
5664	1547873	1136928
5665	1548137	1136648
5666	1548494	1136437
5667	1548840	1136217
5668	1549161	1135979
5669	1549486	1135743
5670	1549819	1135514
5671	1550135	1135272
5672	1550388	1134984
5673	1550680	1134724
5674	1550947	1134445
5675	1551223	1134174
5676	1551470	1133882
5677	1551835	1133676
5678	1552079	1133381
5679	1552329	1133091
5680	1552577	1132799
5681	1552811	1132497
5682	1553089	1132227
5683	1553390	1131974
5684	1553640	1131683
5685	1553881	1131387
5686	1554285	1131209
5687	1554753	1131077
5688	1555012	1130794
5689	1555298	1130529
5690	1555534	1130229
5691	1555782	1129937
5692	1556030	1129646
5693	1556271	1129349
5694	1556514	1129054
5695	1556786	1128779
5696	1557098	1128533
5697	1557397	1128279
5698	1557744	1128059
5699	1558038	1127801
5700	1558299	1127519
5701	1558565	1127240
5702	1558876	1126994
5703	1559157	1126726
5704	1559574	1126556
5705	1559842	1126279
5706	1560106	1125999
5707	1560375	1125722
5708	1560786	1125548
5709	1561040	1125261
5710	1561437	1125077
5711	1561681	1124782
5712	1562112	1124622
5713	1562389	1124351
5714	1562694	1124101
5715	1563000	1123850
5716	1563276	1123579
5717	1563614	1123352
5718	1563885	1123076
5719	1564137	1122788
5720	1564435	1122532
5721	1564735	1122278
5722	1565044	1122029
5723	1565426	1121834
5724	1565676	1121544
5725	1566018	1121319
5726	1566247	1121014
5727	1566516	1120737
5728	1566728	1120420
5729	1566967	1120121
5730	1567200	1119819
5731	1567427	1119513
5732	1567636	1119193
5733	1567856	1118881
5734	1568067	1118564
5735	1568275	1118243
5736	1568482	1117922
5737	1568742	1117640
5738	1568952	1117321
5739	1569162	1117003
5740	1569368	1116681
5741	1569603	1116381
5742	1570159	1116309
5743	1570382	1115999
5744	1570643	1115717
5745	1570874	1115413
5746	1571149	1115141
5747	1571426	1114870
5748	1571654	1114564
5749	1571877	1114255
5750	1572134	1113970
5751	1572495	1113760
5752	1572731	1113459
5753	1572939	1113140
5754	1573204	1112861
5755	1573422	1112548
5756	1573666	1112254
5757	1573889	1111945
5758	1574292	1111763
5759	1574534	1111467
5760	1574817	1111201
5761	1575075	1110917
5762	1575290	1110603
5763	1575506	1110289
5764	1575722	1109975
5765	1575944	1109666
5766	1576319	1109464
5767	1576687	1109257
5768	1576981	1108998
5769	1577203	1108689
5770	1577424	1108379
5771	1577631	1108059
5772	1577844	1107743
5773	1578137	1107484
5774	1578370	1107182
5775	1578583	1106866
5776	1578841	1106582
5777	1579136	1106324
5778	1579373	1106026
5779	1579584	1105708
5780	1579801	1105396
5781	1580058	1105111
5782	1580304	1104819
5783	1580529	1104512
5784	1580766	1104213
5785	1581101	1103983
5786	1581306	1103662
5787	1581655	1103442
5788	1581865	1103125
5789	1582110	1102832
5790	1582330	1102521
5791	1582549	1102210
5792	1582936	1102016
5793	1583326	1101824
5794	1583696	1101618
5795	1583937	1101323
5796	1584211	1101050
5797	1584469	1100766
5798	1584676	1100447
5799	1584910	1100146
5800	1585131	1099836
5801	1585345	1099522
5802	1585593	1099232
5803	1585844	1098943
5804	1586052	1098625
5805	1586300	1098333
5806	1586524	1098026
5807	1586737	1097711
5808	1586944	1097392
5809	1587196	1097105
5810	1587500	1096853
5811	1587716	1096540
5812	1588074	1096325
5813	1588316	1096031
5814	1588560	1095738
5815	1588799	1095441
5816	1589009	1095124
5817	1589284	1094852
5818	1589538	1094566
5819	1589759	1094256
5820	1589966	1093938
5821	1590250	1093673
5822	1590506	1093388
5823	1590736	1093085
5824	1590940	1092764
5825	1591158	1092453
5826	1591364	1092134
5827	1591566	1091812
5828	1591773	1091494
5829	1592004	1091192
5830	1592281	1090921
5831	1592537	1090637
5832	1592858	1090396
5833	1593098	1090100
5834	1593351	1089814
5835	1593564	1089500
5836	1593830	1089222
5837	1594123	1088962
5838	1594373	1088674
5839	1594584	1088358
5840	1594910	1088121
5841	1595129	1087811
5842	1595346	1087500
5843	1595600	1087214
5844	1595810	1086898
5845	1596128	1086656
5846	1596343	1086343
5847	1596809	1086201
5848	1597338	1086102
5849	1597797	1085956
5850	1598287	1085830
5851	1598587	1085575
5852	1598822	1085276
5853	1599038	1084964
5854	1599355	1084720
5855	1599571	1084409
5856	1600072	1084290
5857	1600518	1084134
5858	1600921	1083948
5859	1601456	1083852
5860	1601726	1083576
5861	1601937	1083261
5862	1602235	1083005
5863	1602486	1082716
5864	1603000	1082606
5865	1603278	1082336
5866	1603610	1082102
5867	1603812	1081780
5868	1604236	1081609
5869	1604500	1081329
5870	1604705	1081010
5871	1605001	1080751
5872	1605234	1080451
5873	1605553	1080208
5874	1605916	1079995
5875	1606123	1079678
5876	1606390	1079400
5877	1606608	1079090
5878	1606912	1078837
5879	1607250	1078607
5880	1607545	1078348
5881	1607771	1078043
5882	1608029	1077760
5883	1608362	1077526
5884	1608607	1077233
5885	1608964	1077016
5886	1609253	1076753
5887	1609515	1076472
5888	1609775	1076190
5889	1610100	1075951
5890	1610310	1075635
5891	1610515	1075316
5892	1610727	1075003
5893	1610975	1074712
5894	1611265	1074450
5895	1611508	1074156
5896	1611808	1073901
5897	1612040	1073600
5898	1612406	1073388
5899	1612609	1073068
5900	1612867	1072784
5901	1613072	1072466
5902	1613285	1072153
5903	1613494	1071836
5904	1613735	1071542
5905	1614004	1071265
5906	1614253	1070977
5907	1614470	1070666
5908	1614700	1070363
5909	1614969	1070087
5910	1615182	1069774
5911	1615401	1069465
5912	1615612	1069151
5913	1615837	1068846
5914	1616088	1068558
5915	1616315	1068254
5916	1616552	1067957
5917	1616765	1067644
5918	1617002	1067347
5919	1617217	1067035
5920	1617445	1066732
5921	1617701	1066448
5922	1617924	1066142
5923	1618162	1065845
5924	1618413	1065558
5925	1618627	1065245
5926	1618993	1065034
5927	1619221	1064730
5928	1619475	1064445
5929	1619741	1064167
5930	1619964	1063861
5931	1620172	1063545
5932	1620418	1063254
5933	1620623	1062936
5934	1620865	1062643
5935	1621113	1062353
5936	1621491	1062148
5937	1621957	1062002
5938	1622437	1061864
5939	1622812	1061657
5940	1623084	1061384
5941	1623343	1061101
5942	1623610	1060824
5943	1623819	1060509
5944	1624193	1060301
5945	1624593	1060111
5946	1624810	1059801
5947	1625017	1059484
5948	1625222	1059167
5949	1625465	1058874
5950	1625737	1058600
5951	1625968	1058300
5952	1626253	1058034
5953	1626471	1057725
5954	1626720	1057436
5955	1626971	1057148
5956	1627255	1056883
5957	1627467	1056570
5958	1627707	1056275
5959	1627940	1055975
5960	1628156	1055666
5961	1628359	1055347
5962	1628593	1055049
5963	1628837	1054757
5964	1629155	1054512
5965	1629367	1054200
5966	1629644	1053929
5967	1629872	1053627
5968	1630185	1053379
5969	1630450	1053101
5970	1630672	1052795
5971	1630881	1052480
5972	1631127	1052190
5973	1631382	1051906
5974	1631599	1051596
5975	1631854	1051311
5976	1632097	1051019
5977	1632306	1050705
5978	1632579	1050431
5979	1632853	1050159
5980	1633118	1049881
5981	1633334	1049571
5982	1633594	1049290
5983	1633821	1048987
5984	1634094	1048714
5985	1634313	1048407
5986	1634545	1048107
5987	1634821	1047836
5988	1635072	1047549
5989	1635377	1047296
5990	1635616	1047001
5991	1635843	1046699
5992	1636071	1046397
5993	1636281	1046084
5994	1636524	1045792
5995	1636774	1045504
5996	1637009	1045207
5997	1637227	1044899
5998	1637436	1044585
5999	1637688	1044299
6000	1637934	1044009
6001	1638141	1043694
6002	1638359	1043386
6003	1638571	1043074
6004	1638778	1042759
6005	1638986	1042445
6006	1639202	1042136
6007	1639411	1041823
6008	1639662	1041536
6009	1639892	1041236
6010	1640127	1040939
6011	1640375	1040650
6012	1640590	1040341
6013	1640894	1040088
6014	1641154	1039807
6015	1641411	1039524
6016	1641627	1039215
6017	1641920	1038955
6018	1642186	1038678
6019	1642457	1038404
6020	1642718	1038124
6021	1642979	1037843
6022	1643229	1037556
6023	1643529	1037300
6024	1643761	1037002
6025	1644026	1036724
6026	1644282	1036440
6027	1644536	1036156
6028	1644775	1035861
6029	1645027	1035576
6030	1645299	1035302
6031	1645519	1034996
6032	1645738	1034689
6033	1645973	1034393
6034	1646190	1034085
6035	1646446	1033802
6036	1646673	1033501
6037	1646892	1033194
6038	1647099	1032880
6039	1647360	1032600
6040	1647601	1032307
6041	1647861	1032027
6042	1648092	1031727
6043	1648474	1031524
6044	1648713	1031229
6045	1648996	1030963
6046	1649225	1030663
6047	1649477	1030378
6048	1649741	1030099
6049	1650015	1029827
6050	1650277	1029548
6051	1650501	1029245
6052	1650712	1028933
6053	1651082	1028721
6054	1651315	1028424
6055	1651519	1028109
6056	1651786	1027832
6057	1652037	1027546
6058	1652256	1027240
6059	1652457	1026923
6060	1652753	1026665
6061	1652959	1026350
6062	1653389	1026175
6063	1653847	1026017
6064	1654184	1025785
6065	1654401	1025477
6066	1654620	1025172
6067	1654864	1024881
6068	1655113	1024593
6069	1655429	1024347
6070	1655651	1024043
6071	1656028	1023836
6072	1656487	1023677
6073	1656999	1023553
6074	1657413	1023367
6075	1657737	1023126
6076	1658033	1022867
6077	1658288	1022584
6078	1658673	1022380
6079	1658945	1022106
6080	1659165	1021801
6081	1659414	1021513
6082	1659617	1021198
6083	1659893	1020927
6084	1660150	1020644
6085	1660363	1020334
6086	1660721	1020114
6087	1660957	1019819
6088	1661164	1019505
6089	1661430	1019229
